ts_ms,timestep_time,vehicle_id,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,ttc_valid,risk_score,zone_base_risk,dx,dy,dvx,dvy,dcpa_m,phys_min_dist_3s,phys_t_cpa,phys_score_3s,onnx_risk_level,onnx_confidence
199000,199.0,campus_68,3621.1,1418.15,3473.31,1460.93,0.0,0.0,153.85711715744574,-0.0,30.0,0.0,0.0,0.0,-147.78999999999996,42.77999999999997,0.0,0.0,153.85711715744574,153.85711715744574,0.0,0.0,0,0.9906832
28000,28.0,campus_7,3749.31,1378.56,3841.84,1652.01,1.21,4.33,288.68097166249123,2.3048742132144753,30.0,1.0,3.0,0.0,92.5300000000002,273.45000000000005,-4.0799999999994725,-1.0299999999999727,242.4831422915245,282.03016452145744,3.0,28.0,0,0.98541343
29000,29.0,campus_7,3749.23,1379.74,3837.64,1652.26,1.13,4.2,286.5021439710355,2.1788276914557514,30.0,1.0,3.0,0.0,88.40999999999985,272.52,-4.120000000000346,-0.9300000000000637,246.36481409443698,280.24609792109453,3.0,28.0,0,0.9823313
30000,30.0,campus_7,3749.48,1380.8,3833.66,1652.51,1.09,3.99,284.4513956724417,2.05074829859376,30.0,1.0,3.0,0.0,84.17999999999984,271.71000000000004,-4.230000000000018,-0.8099999999999454,251.02946343409502,278.6082168565746,3.0,28.0,0,0.98371106
31000,31.0,campus_7,3749.75,1381.99,3828.76,1652.8,1.22,4.91,282.1004009213741,2.350994751067617,30.0,1.0,3.0,0.0,79.01000000000022,270.80999999999995,-5.169999999999618,-0.900000000000091,253.24724289945516,275.52717125539544,3.0,28.0,0,0.98125446
32000,32.0,campus_7,3750.0,1383.03,3824.6,1653.06,1.07,4.17,280.1452496473927,1.9551512739814143,30.0,1.0,3.0,0.0,74.59999999999991,270.03,-4.410000000000309,-0.7799999999999727,252.90998150561495,274.6346900884881,3.0,28.0,0,0.98309785
33000,33.0,campus_7,3750.24,1384.07,3820.36,1653.32,1.07,4.25,278.23079789987315,1.9144517475195357,30.0,1.0,3.0,0.0,70.12000000000035,269.25,-4.479999999999563,-0.7799999999999727,253.23211108945213,272.86181576028594,3.0,28.0,0,0.9829554
34000,34.0,campus_7,3750.48,1385.11,3815.99,1653.58,1.06,4.38,276.3470662047998,1.8837316950733793,30.0,1.0,3.0,0.0,65.50999999999976,268.47,-4.610000000000582,-0.7799999999999727,253.77894962057405,271.1014557319821,3.0,28.0,0,0.98262966
35000,35.0,campus_7,3750.75,1386.24,3811.9,1653.83,1.16,4.1,274.4881246975905,1.8589415072092947,30.0,1.0,3.0,0.0,61.15000000000009,267.5899999999999,-4.359999999999673,-0.8800000000001091,250.20238317552105,269.2753746631873,3.0,28.0,0,0.98349416
36000,36.0,campus_7,3750.99,1387.27,3807.37,1654.11,1.06,4.53,272.7311680024855,1.756956695104975,30.0,1.0,3.0,0.0,56.38000000000011,266.8399999999999,-4.769999999999982,-0.75,254.84430650406674,267.91370439005163,3.0,28.0,0,0.98188627
