timestep_time;person_angle;person_edge;person_id;person_pos;person_slope;person_speed;person_type;person_x;person_y
164.0;212.26;1138377352#1;4.0;3.94;0.0;1.38;DEFAULT_PEDTYPE;3705.31;1300.17
164.0;142.82;612099146#5;3.0;26.44;0.0;1.37;DEFAULT_PEDTYPE;3604.31;1439.77
165.0;54.69;:11413637825_w1;2.0;1.55;0.0;0.0;DEFAULT_PEDTYPE;3621.48;1417.63
165.0;327.77;:2825726599_w1;5.0;4.01;0.0;1.12;DEFAULT_PEDTYPE;3729.58;1272.8
165.0;276.4;-1381099037#2;7.0;81.91;0.0;1.27;DEFAULT_PEDTYPE;3851.48;1524.44
165.0;142.82;612099146#5;3.0;24.75;0.0;1.69;DEFAULT_PEDTYPE;3605.33;1438.42
166.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.02;DEFAULT_PEDTYPE;3621.49;1417.64
166.0;327.77;:2825726599_w1;5.0;2.83;0.0;1.18;DEFAULT_PEDTYPE;3728.95;1273.8
166.0;276.4;-1381099037#2;7.0;80.79;0.0;1.12;DEFAULT_PEDTYPE;3850.36;1524.56
166.0;142.82;612099146#5;3.0;23.39;0.0;1.36;DEFAULT_PEDTYPE;3606.15;1437.33
167.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.49;1417.64
167.0;326.85;:2825726599_w1;5.0;1.7;0.0;1.13;DEFAULT_PEDTYPE;3728.34;1274.77
167.0;276.4;-1381099037#2;7.0;79.61;0.0;1.19;DEFAULT_PEDTYPE;3849.19;1524.7
167.0;142.82;612099146#5;3.0;21.84;0.0;1.55;DEFAULT_PEDTYPE;3607.09;1436.1
168.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.49;1417.64
168.0;326.85;:2825726599_w1;5.0;0.45;0.0;1.25;DEFAULT_PEDTYPE;3727.66;1275.81
168.0;276.4;-1381099037#2;7.0;78.37;0.0;1.24;DEFAULT_PEDTYPE;3847.95;1524.83
168.0;142.82;612099146#5;3.0;20.4;0.0;1.44;DEFAULT_PEDTYPE;3607.96;1434.95
169.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
169.0;276.4;-1381099037#2;7.0;77.05;0.0;1.32;DEFAULT_PEDTYPE;3846.64;1524.98
169.0;326.85;220064934#4;5.0;9.83;0.0;1.22;DEFAULT_PEDTYPE;3726.69;1276.64
169.0;142.82;612099146#5;3.0;18.99;0.0;1.42;DEFAULT_PEDTYPE;3608.81;1433.82
170.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
170.0;276.4;-1381099037#2;7.0;75.7;0.0;1.35;DEFAULT_PEDTYPE;3845.31;1525.13
170.0;326.85;220064934#4;5.0;8.58;0.0;1.25;DEFAULT_PEDTYPE;3726.01;1277.68
170.0;142.82;612099146#5;3.0;17.31;0.0;1.68;DEFAULT_PEDTYPE;3609.83;1432.49
171.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
171.0;276.4;-1381099037#2;7.0;74.47;0.0;1.23;DEFAULT_PEDTYPE;3844.08;1525.27
171.0;326.85;220064934#4;5.0;7.51;0.0;1.08;DEFAULT_PEDTYPE;3725.42;1278.58
171.0;142.82;612099146#5;3.0;15.87;0.0;1.44;DEFAULT_PEDTYPE;3610.7;1431.34
172.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
172.0;276.4;-1381099037#2;7.0;73.37;0.0;1.1;DEFAULT_PEDTYPE;3842.99;1525.39
172.0;326.85;220064934#4;5.0;6.36;0.0;1.14;DEFAULT_PEDTYPE;3724.79;1279.54
172.0;142.82;612099146#5;3.0;14.24;0.0;1.63;DEFAULT_PEDTYPE;3611.68;1430.04
173.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
173.0;276.4;-1381099037#2;7.0;72.2;0.0;1.18;DEFAULT_PEDTYPE;3841.82;1525.52
173.0;326.85;220064934#4;5.0;5.13;0.0;1.23;DEFAULT_PEDTYPE;3724.12;1280.57
173.0;142.82;612099146#5;3.0;12.76;0.0;1.48;DEFAULT_PEDTYPE;3612.58;1428.86
174.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
174.0;276.4;-1381099037#2;7.0;70.98;0.0;1.22;DEFAULT_PEDTYPE;3840.62;1525.66
174.0;326.85;220064934#4;5.0;4.06;0.0;1.07;DEFAULT_PEDTYPE;3723.53;1281.47
174.0;142.82;612099146#5;3.0;11.08;0.0;1.68;DEFAULT_PEDTYPE;3613.59;1427.52
175.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
175.0;276.4;-1381099037#2;7.0;69.66;0.0;1.32;DEFAULT_PEDTYPE;3839.31;1525.8
175.0;326.85;220064934#4;5.0;2.79;0.0;1.28;DEFAULT_PEDTYPE;3722.84;1282.54
175.0;142.82;612099146#5;3.0;9.47;0.0;1.61;DEFAULT_PEDTYPE;3614.57;1426.24
176.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
176.0;276.4;-1381099037#2;7.0;68.52;0.0;1.14;DEFAULT_PEDTYPE;3838.17;1525.93
176.0;326.85;220064934#4;5.0;1.57;0.0;1.22;DEFAULT_PEDTYPE;3722.17;1283.56
176.0;142.82;612099146#5;3.0;7.95;0.0;1.51;DEFAULT_PEDTYPE;3615.48;1425.03
177.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
177.0;276.4;-1381099037#2;7.0;67.34;0.0;1.18;DEFAULT_PEDTYPE;3837.0;1526.06
177.0;326.85;220064934#4;5.0;0.39;0.0;1.18;DEFAULT_PEDTYPE;3721.52;1284.54
177.0;142.82;612099146#5;3.0;6.55;0.0;1.4;DEFAULT_PEDTYPE;3616.33;1423.92
178.0;326.85;:10611854839_w1;5.0;8.6;0.0;1.19;DEFAULT_PEDTYPE;3721.17;1285.74
178.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
178.0;276.4;-1381099037#2;7.0;66.22;0.0;1.13;DEFAULT_PEDTYPE;3835.88;1526.19
178.0;142.82;612099146#5;3.0;4.91;0.0;1.65;DEFAULT_PEDTYPE;3617.32;1422.6
179.0;326.85;:10611854839_w1;5.0;7.45;0.0;1.15;DEFAULT_PEDTYPE;3720.54;1286.7
179.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
179.0;276.4;-1381099037#2;7.0;64.94;0.0;1.28;DEFAULT_PEDTYPE;3834.61;1526.33
179.0;142.82;612099146#5;3.0;3.43;0.0;1.48;DEFAULT_PEDTYPE;3618.22;1421.43
180.0;326.87;:10611854839_w1;5.0;6.3;0.0;1.15;DEFAULT_PEDTYPE;3719.92;1287.66
180.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
180.0;276.4;-1381099037#2;7.0;63.63;0.0;1.3;DEFAULT_PEDTYPE;3833.31;1526.48
180.0;142.82;612099146#5;3.0;1.78;0.0;1.65;DEFAULT_PEDTYPE;3619.21;1420.11
181.0;326.87;:10611854839_w1;5.0;5.18;0.0;1.12;DEFAULT_PEDTYPE;3719.31;1288.6
181.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
181.0;276.4;-1381099037#2;7.0;62.36;0.0;1.27;DEFAULT_PEDTYPE;3832.05;1526.62
181.0;142.82;612099146#5;3.0;0.39;0.0;1.39;DEFAULT_PEDTYPE;3620.05;1419.01
182.0;326.87;:10611854839_w1;5.0;3.88;0.0;1.3;DEFAULT_PEDTYPE;3718.59;1289.69
182.0;207.6;:11413637566_w0;3.0;1.96;0.0;1.64;DEFAULT_PEDTYPE;3620.25;1417.67
182.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
182.0;276.4;-1381099037#2;7.0;61.2;0.0;1.17;DEFAULT_PEDTYPE;3830.89;1526.75
183.0;326.87;:10611854839_w1;5.0;2.59;0.0;1.29;DEFAULT_PEDTYPE;3717.89;1290.77
183.0;53.13;:11413637566_w0;3.0;0.48;0.0;1.49;DEFAULT_PEDTYPE;3619.67;1416.36
183.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
183.0;276.4;-1381099037#2;7.0;60.02;0.0;1.18;DEFAULT_PEDTYPE;3829.72;1526.88
184.0;326.8;:10611854839_w1;5.0;1.47;0.0;1.12;DEFAULT_PEDTYPE;3717.27;1291.71
184.0;53.13;:11413637566_w0;3.0;0.12;0.0;0.35;DEFAULT_PEDTYPE;3619.95;1416.57
184.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
184.0;276.4;-1381099037#2;7.0;58.76;0.0;1.26;DEFAULT_PEDTYPE;3828.47;1527.02
185.0;326.8;:10611854839_w1;5.0;0.33;0.0;1.14;DEFAULT_PEDTYPE;3716.65;1292.66
185.0;53.13;:11413637566_w0;3.0;0.01;0.0;0.11;DEFAULT_PEDTYPE;3620.04;1416.64
185.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
185.0;276.4;-1381099037#2;7.0;57.61;0.0;1.16;DEFAULT_PEDTYPE;3827.32;1527.15
186.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
186.0;276.4;-1381099037#2;7.0;56.38;0.0;1.23;DEFAULT_PEDTYPE;3826.1;1527.28
186.0;53.13;1230724677#0;3.0;0.08;0.0;0.09;DEFAULT_PEDTYPE;3620.07;1416.76
186.0;326.8;220064934#3;5.0;8.81;0.0;1.2;DEFAULT_PEDTYPE;3715.69;1293.47
187.0;54.69;:11413637825_w1;3.0;1.39;0.0;1.51;DEFAULT_PEDTYPE;3620.97;1418.06
187.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
187.0;276.4;-1381099037#2;7.0;55.17;0.0;1.21;DEFAULT_PEDTYPE;3824.9;1527.42
187.0;326.8;220064934#3;5.0;7.74;0.0;1.06;DEFAULT_PEDTYPE;3715.11;1294.36
188.0;54.69;:11413637825_w1;3.0;1.39;0.0;0.0;DEFAULT_PEDTYPE;3620.97;1418.06
188.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
188.0;276.4;-1381099037#2;7.0;53.99;0.0;1.18;DEFAULT_PEDTYPE;3823.73;1527.55
188.0;326.8;220064934#3;5.0;6.5;0.0;1.25;DEFAULT_PEDTYPE;3714.43;1295.41
189.0;54.69;:11413637825_w1;3.0;1.39;0.0;0.0;DEFAULT_PEDTYPE;3620.97;1418.06
189.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
189.0;276.4;-1381099037#2;7.0;52.88;0.0;1.11;DEFAULT_PEDTYPE;3822.63;1527.67
189.0;326.8;220064934#3;5.0;5.27;0.0;1.23;DEFAULT_PEDTYPE;3713.75;1296.44
190.0;54.69;:11413637825_w1;3.0;1.45;0.0;0.06;DEFAULT_PEDTYPE;3621.02;1418.1
190.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
190.0;276.4;-1381099037#2;7.0;51.77;0.0;1.11;DEFAULT_PEDTYPE;3821.53;1527.8
190.0;326.8;220064934#3;5.0;3.99;0.0;1.27;DEFAULT_PEDTYPE;3713.05;1297.5
191.0;54.69;:11413637825_w1;3.0;1.45;0.0;0.0;DEFAULT_PEDTYPE;3621.02;1418.1
191.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
191.0;276.4;-1381099037#2;7.0;50.44;0.0;1.34;DEFAULT_PEDTYPE;3820.2;1527.95
191.0;326.8;220064934#3;5.0;2.71;0.0;1.28;DEFAULT_PEDTYPE;3712.35;1298.58
192.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.09;DEFAULT_PEDTYPE;3621.1;1418.15
192.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
192.0;276.4;-1381099037#2;7.0;49.12;0.0;1.32;DEFAULT_PEDTYPE;3818.89;1528.09
192.0;326.8;220064934#3;5.0;1.6;0.0;1.11;DEFAULT_PEDTYPE;3711.74;1299.5
193.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
193.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
193.0;276.4;-1381099037#2;7.0;47.95;0.0;1.17;DEFAULT_PEDTYPE;3817.73;1528.22
193.0;326.8;220064934#3;5.0;0.36;0.0;1.24;DEFAULT_PEDTYPE;3711.07;1300.54
194.0;326.8;:10611854844_w1;5.0;8.63;0.0;1.14;DEFAULT_PEDTYPE;3710.75;1301.69
194.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
194.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
194.0;276.4;-1381099037#2;7.0;46.74;0.0;1.21;DEFAULT_PEDTYPE;3816.52;1528.36
195.0;326.79;:10611854844_w1;5.0;7.32;0.0;1.31;DEFAULT_PEDTYPE;3710.03;1302.78
195.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
195.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
195.0;276.4;-1381099037#2;7.0;45.42;0.0;1.32;DEFAULT_PEDTYPE;3815.21;1528.51
196.0;326.79;:10611854844_w1;5.0;6.12;0.0;1.2;DEFAULT_PEDTYPE;3709.37;1303.79
196.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
196.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
196.0;276.4;-1381099037#2;7.0;44.09;0.0;1.33;DEFAULT_PEDTYPE;3813.89;1528.65
197.0;326.79;:10611854844_w1;5.0;4.85;0.0;1.27;DEFAULT_PEDTYPE;3708.68;1304.85
197.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
197.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
197.0;276.4;-1381099037#2;7.0;42.78;0.0;1.31;DEFAULT_PEDTYPE;3812.59;1528.8
198.0;326.79;:10611854844_w1;5.0;3.62;0.0;1.23;DEFAULT_PEDTYPE;3708.0;1305.88
198.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
198.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
198.0;276.4;-1381099037#2;7.0;41.59;0.0;1.19;DEFAULT_PEDTYPE;3811.41;1528.93
199.0;326.79;:10611854844_w1;5.0;2.47;0.0;1.15;DEFAULT_PEDTYPE;3707.37;1306.84
199.0;54.69;:11413637825_w1;3.0;1.54;0.0;0.0;DEFAULT_PEDTYPE;3621.1;1418.15
199.0;54.69;:11413637825_w1;2.0;1.57;0.0;0.0;DEFAULT_PEDTYPE;3621.5;1417.65
199.0;276.4;-1381099037#2;7.0;40.31;0.0;1.29;DEFAULT_PEDTYPE;3810.13;1529.08
