시각,경과초,노드,항목,값
14:55:49,8.63,지팡이,GPS이상치거부,3
14:55:49,8.64,지팡이,GPS품질거부,28
14:55:49,8.64,지팡이,GPS재기준,1
14:55:49,8.65,지팡이,차량수신,18391
14:55:49,8.92,차량,위험,0
14:55:49,8.93,차량,GPS유효,1
14:55:49,8.94,차량,위도,37.496713
14:55:49,8.95,차량,경도,126.957882
14:55:49,8.95,차량,속도,0.32
14:55:49,8.96,차량,방향,39.1
14:55:49,8.97,차량,가속도,"-4.80,-5.31,8.18"
14:55:49,8.97,차량,자이로,"38.3,-5.3,-3.1"
14:55:49,8.98,차량,충격값,7.92
14:55:49,8.98,차량,송신,22037
14:55:49,8.99,차량,지팡이수신,21792
14:55:49,8.99,차량,GPS위성,4
14:55:49,9.00,차량,GPS_HDOP,2.70
14:55:49,9.00,차량,원시위도,37.496713
14:55:49,9.01,차량,원시경도,126.957882
14:55:49,9.01,차량,GPS채택,2866
14:55:49,9.02,차량,GPS이상치거부,4
14:55:49,9.02,차량,GPS품질거부,291
14:55:49,9.03,차량,GPS재기준,1
14:55:49,9.03,차량,위험송신,21792
14:55:50,9.64,지팡이,위험,1
14:55:50,9.65,지팡이,GPS유효,1
14:55:50,9.66,지팡이,위도,37.496605
14:55:50,9.67,지팡이,경도,126.957924
14:55:50,9.68,지팡이,속도,0.09
14:55:50,9.68,지팡이,방향,180.0
14:55:50,9.69,지팡이,가속도,"-16.25,14.86,8.81"
14:55:50,9.70,지팡이,송신,18795
14:55:50,9.70,지팡이,GPS위성,8
14:55:50,9.71,지팡이,GPS_HDOP,1.15
14:55:50,9.71,지팡이,원시위도,37.496604
14:55:50,9.72,지팡이,원시경도,126.957927
14:55:50,9.72,지팡이,GPS채택,2956
14:55:50,9.73,지팡이,GPS이상치거부,3
14:55:50,9.73,지팡이,GPS품질거부,28
14:55:50,9.73,지팡이,GPS재기준,1
14:55:50,9.74,지팡이,차량수신,18401
14:55:50,9.91,차량,위험,0
14:55:50,9.91,차량,GPS유효,1
14:55:50,9.92,차량,위도,37.496726
14:55:50,9.92,차량,경도,126.957889
14:55:50,9.93,차량,속도,0.27
14:55:50,9.93,차량,방향,39.1
14:55:50,9.94,차량,가속도,"3.39,1.19,6.67"
14:55:50,9.94,차량,자이로,"-18.6,1.1,5.1"
14:55:50,9.95,차량,충격값,4.47
14:55:50,9.95,차량,송신,22046
14:55:50,9.96,차량,지팡이수신,21802
14:55:50,9.96,차량,GPS위성,4
14:55:50,9.96,차량,GPS_HDOP,2.70
14:55:50,9.97,차량,원시위도,37.496727
14:55:50,9.97,차량,원시경도,126.957890
14:55:50,9.98,차량,GPS채택,2868
14:55:50,9.98,차량,GPS이상치거부,4
14:55:50,9.99,차량,GPS품질거부,291
14:55:50,9.99,차량,GPS재기준,1
14:55:50,10.00,차량,위험송신,21802
14:55:50,10.55,지팡이,위험,1
14:55:50,10.56,지팡이,GPS유효,1
14:55:50,10.57,지팡이,위도,37.496601
14:55:50,10.58,지팡이,경도,126.957932
14:55:50,10.58,지팡이,속도,0.09
14:55:50,10.59,지팡이,방향,180.0
14:55:50,10.60,지팡이,가속도,"-1.70,3.10,9.06"
14:55:50,10.60,지팡이,송신,18805
14:55:50,10.61,지팡이,GPS위성,8
14:55:50,10.61,지팡이,GPS_HDOP,1.15
14:55:50,10.62,지팡이,원시위도,37.496601
14:55:50,10.62,지팡이,원시경도,126.957928
14:55:51,10.63,지팡이,GPS채택,2958
14:55:51,10.63,지팡이,GPS이상치거부,3
14:55:51,10.64,지팡이,GPS품질거부,28
14:55:51,10.64,지팡이,GPS재기준,1
14:55:51,10.65,지팡이,차량수신,18411
14:55:51,10.97,차량,위험,0
14:55:51,10.98,차량,GPS유효,1
14:55:51,10.99,차량,위도,37.496728
14:55:51,11.00,차량,경도,126.957892
14:55:51,11.01,차량,속도,0.17
14:55:51,11.02,차량,방향,39.1
14:55:51,11.02,차량,가속도,"-3.94,-10.33,6.02"
14:55:51,11.03,차량,자이로,"11.6,-8.2,-1.2"
14:55:51,11.03,차량,충격값,12.28
14:55:51,11.04,차량,송신,22056
14:55:51,11.04,차량,지팡이수신,21811
14:55:51,11.05,차량,GPS위성,4
14:55:51,11.05,차량,GPS_HDOP,2.70
14:55:51,11.06,차량,원시위도,37.496728
14:55:51,11.06,차량,원시경도,126.957892
14:55:51,11.07,차량,GPS채택,2870
14:55:51,11.07,차량,GPS이상치거부,4
14:55:51,11.08,차량,GPS품질거부,291
14:55:51,11.08,차량,GPS재기준,1
14:55:51,11.09,차량,위험송신,21811
14:55:51,11.58,지팡이,위험,1
14:55:51,11.59,지팡이,GPS유효,1
14:55:51,11.60,지팡이,위도,37.496597
14:55:51,11.61,지팡이,경도,126.957932
14:55:51,11.62,지팡이,속도,0.05
14:55:51,11.63,지팡이,방향,180.0
14:55:52,11.63,지팡이,가속도,"-2.10,0.38,4.36"
14:55:52,11.64,지팡이,송신,18815
14:55:52,11.64,지팡이,GPS위성,8
14:55:52,11.65,지팡이,GPS_HDOP,1.09
14:55:52,11.65,지팡이,원시위도,37.496597
14:55:52,11.66,지팡이,원시경도,126.957928
14:55:52,11.66,지팡이,GPS채택,2960
14:55:52,11.67,지팡이,GPS이상치거부,3
14:55:52,11.67,지팡이,GPS품질거부,28
14:55:52,11.68,지팡이,GPS재기준,1
14:55:52,11.68,지팡이,차량수신,18420
14:55:52,11.97,차량,위험,0
14:55:52,11.98,차량,GPS유효,1
14:55:52,11.99,차량,위도,37.496722
14:55:52,12.00,차량,경도,126.957889
14:55:52,12.01,차량,속도,0.18
14:55:52,12.01,차량,방향,39.1
14:55:52,12.02,차량,가속도,"3.82,2.02,6.82"
14:55:52,12.02,차량,자이로,"-32.6,5.3,7.4"
14:55:52,12.03,차량,충격값,4.79
14:55:52,12.04,차량,송신,22066
