시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:44:38,1.531,574698,574698,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.42,0.39,9.71","1.3,-0.9,-0.9","-32.400,-28.650,-6.000",0.06,0.11,30.02,532603,5525,0,5,1.60,37.496783,126.957958,738,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.537,574720,574720,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.34,0.38,9.62","-1.0,-1.5,2.4","-32.400,-29.400,-7.050",0.11,0.12,30.02,532603,5525,0,5,1.60,37.496783,126.957958,738,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.640,574742,574742,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.43,0.47,9.64","0.4,1.1,-0.5","-31.800,-30.900,-7.200",0.04,0.16,30.02,532603,5525,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.700,574831,574831,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.44,0.37,9.66","-0.6,-1.3,-2.0","-32.400,-31.050,-6.300",0.08,0.15,30.02,532603,5526,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.907,574919,574919,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.32,0.43,9.57","1.2,-1.0,-0.7","-34.500,-31.200,-6.450",0.14,0.14,30.02,532603,5527,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.926,575163,575163,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.34,0.51,9.58","-1.0,-1.0,-2.5","-33.600,-29.100,-6.300",0.14,0.16,30.02,532603,5529,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.981,575229,575229,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.42,0.34,9.69","1.4,0.6,-1.3","-31.800,-29.700,-6.150",0.10,0.13,30.02,532603,5530,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.984,575251,575251,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.44,0.45,9.58","-1.0,-0.3,-3.4","-34.650,-30.300,-6.750",0.10,0.16,30.02,532603,5530,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,2.035,575273,575273,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.36,0.31,9.62","0.9,-2.0,2.4","-33.750,-28.500,-7.950",0.15,0.15,30.02,532603,5530,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.252,575340,575340,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.34,0.43,9.79","0.0,0.2,-1.4","-33.900,-29.400,-4.500",0.13,0.13,30.02,532603,5531,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.269,575451,575451,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.33,0.57,9.70","0.9,-3.6,0.7","-33.300,-29.700,-5.700",0.16,0.22,30.02,532603,5532,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.269,575473,575473,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.45,0.46,9.67","1.2,1.6,-3.6","-31.800,-30.900,-4.200",0.05,0.11,30.02,532603,5532,0,5,1.60,37.496783,126.957958,739,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
