"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782797149.359","233.758","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64090","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64090,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453479,""rx_ms"":6591048,""recv_count"":64671,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.380","233.779","cane","4125577512","","37.0","127.0","0.0","0.0","14925","{""type"":""cane"",""node_id"":4125577512,""seq"":14925,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1512499,""rx_ms"":6591064,""recv_count"":34243,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.459","233.858","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64091","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64091,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453580,""rx_ms"":6591150,""recv_count"":64672,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.482","233.881","cane","4125577512","","37.0","127.0","0.0","0.0","14926","{""type"":""cane"",""node_id"":4125577512,""seq"":14926,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1512599,""rx_ms"":6591162,""recv_count"":34244,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.564","233.963","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64092","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64092,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453681,""rx_ms"":6591253,""recv_count"":64673,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.585","233.984","cane","4125577512","","37.0","127.0","0.0","0.0","14927","{""type"":""cane"",""node_id"":4125577512,""seq"":14927,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1512699,""rx_ms"":6591268,""recv_count"":34245,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.666","234.064","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64093","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64093,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453783,""rx_ms"":6591354,""recv_count"":64674,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.686","234.085","cane","4125577512","","37.0","127.0","0.0","0.0","14928","{""type"":""cane"",""node_id"":4125577512,""seq"":14928,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1512802,""rx_ms"":6591370,""recv_count"":34246,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.768","234.167","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64094","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64094,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453885,""rx_ms"":6591456,""recv_count"":64675,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.788","234.187","cane","4125577512","","37.0","127.0","0.0","0.0","14929","{""type"":""cane"",""node_id"":4125577512,""seq"":14929,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1512903,""rx_ms"":6591471,""recv_count"":34247,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.867","234.266","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64095","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64095,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6453986,""rx_ms"":6591558,""recv_count"":64676,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.891","234.290","cane","4125577512","","37.0","127.0","0.0","0.0","14930","{""type"":""cane"",""node_id"":4125577512,""seq"":14930,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513005,""rx_ms"":6591571,""recv_count"":34248,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797149.968","234.367","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64096","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64096,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454087,""rx_ms"":6591657,""recv_count"":64677,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797149.989","234.388","cane","4125577512","","37.0","127.0","0.0","0.0","14931","{""type"":""cane"",""node_id"":4125577512,""seq"":14931,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513106,""rx_ms"":6591671,""recv_count"":34249,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.069","234.467","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64097","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64097,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454188,""rx_ms"":6591757,""recv_count"":64678,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.089","234.488","cane","4125577512","","37.0","127.0","0.0","0.0","14932","{""type"":""cane"",""node_id"":4125577512,""seq"":14932,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513206,""rx_ms"":6591771,""recv_count"":34250,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.170","234.569","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64098","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64098,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454289,""rx_ms"":6591858,""recv_count"":64679,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.190","234.589","cane","4125577512","","37.0","127.0","0.0","0.0","14933","{""type"":""cane"",""node_id"":4125577512,""seq"":14933,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513306,""rx_ms"":6591871,""recv_count"":34251,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.272","234.670","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64099","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64099,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454391,""rx_ms"":6591960,""recv_count"":64680,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.292","234.691","cane","4125577512","","37.0","127.0","0.0","0.0","14934","{""type"":""cane"",""node_id"":4125577512,""seq"":14934,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513407,""rx_ms"":6591977,""recv_count"":34252,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.373","234.772","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64100","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64100,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454492,""rx_ms"":6592062,""recv_count"":64681,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.394","234.793","cane","4125577512","","37.0","127.0","0.0","0.0","14935","{""type"":""cane"",""node_id"":4125577512,""seq"":14935,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513509,""rx_ms"":6592077,""recv_count"":34253,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.476","234.875","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64101","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64101,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454593,""rx_ms"":6592165,""recv_count"":64682,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.497","234.895","cane","4125577512","","37.0","127.0","0.0","0.0","14936","{""type"":""cane"",""node_id"":4125577512,""seq"":14936,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513610,""rx_ms"":6592179,""recv_count"":34254,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.578","234.977","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64102","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64102,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454694,""rx_ms"":6592266,""recv_count"":64683,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.598","234.997","cane","4125577512","","37.0","127.0","0.0","0.0","14937","{""type"":""cane"",""node_id"":4125577512,""seq"":14937,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513713,""rx_ms"":6592279,""recv_count"":34255,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.676","235.075","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64103","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64103,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454795,""rx_ms"":6592364,""recv_count"":64684,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.696","235.095","cane","4125577512","","37.0","127.0","0.0","0.0","14938","{""type"":""cane"",""node_id"":4125577512,""seq"":14938,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513815,""rx_ms"":6592381,""recv_count"":34256,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.776","235.175","vehicle","2882630492","","37.0","127.000023","0.42","90.0","64104","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64104,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454896,""rx_ms"":6592465,""recv_count"":64685,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.797","235.196","cane","4125577512","","37.0","127.0","0.0","0.0","14939","{""type"":""cane"",""node_id"":4125577512,""seq"":14939,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1513915,""rx_ms"":6592482,""recv_count"":34257,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.878","235.277","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64105","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64105,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6454997,""rx_ms"":6592567,""recv_count"":64686,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.898","235.297","cane","4125577512","","37.0","127.0","0.0","0.0","14940","{""type"":""cane"",""node_id"":4125577512,""seq"":14940,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514015,""rx_ms"":6592580,""recv_count"":34258,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797150.978","235.377","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64106","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64106,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455098,""rx_ms"":6592667,""recv_count"":64687,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797150.999","235.398","cane","4125577512","","37.0","127.0","0.0","0.0","14941","{""type"":""cane"",""node_id"":4125577512,""seq"":14941,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514116,""rx_ms"":6592682,""recv_count"":34259,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.079","235.478","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64107","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64107,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455199,""rx_ms"":6592768,""recv_count"":64688,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.100","235.499","cane","4125577512","","37.0","127.0","0.0","0.0","14942","{""type"":""cane"",""node_id"":4125577512,""seq"":14942,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514216,""rx_ms"":6592781,""recv_count"":34260,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.186","235.584","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64108","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64108,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455301,""rx_ms"":6592874,""recv_count"":64689,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.206","235.604","cane","4125577512","","37.0","127.0","0.0","0.0","14943","{""type"":""cane"",""node_id"":4125577512,""seq"":14943,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514317,""rx_ms"":6592886,""recv_count"":34261,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.282","235.681","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64109","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64109,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455402,""rx_ms"":6592971,""recv_count"":64690,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.303","235.702","cane","4125577512","","37.0","127.0","0.0","0.0","14944","{""type"":""cane"",""node_id"":4125577512,""seq"":14944,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514417,""rx_ms"":6592984,""recv_count"":34262,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.384","235.783","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64110","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64110,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455504,""rx_ms"":6593073,""recv_count"":64691,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.405","235.804","cane","4125577512","","37.0","127.0","0.0","0.0","14945","{""type"":""cane"",""node_id"":4125577512,""seq"":14945,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514520,""rx_ms"":6593086,""recv_count"":34263,""lost_count"":636043,""rssi"":-45,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.488","235.887","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64111","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64111,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455606,""rx_ms"":6593176,""recv_count"":64692,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.509","235.908","cane","4125577512","","37.0","127.0","0.0","0.0","14946","{""type"":""cane"",""node_id"":4125577512,""seq"":14946,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514622,""rx_ms"":6593189,""recv_count"":34264,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.589","235.988","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64112","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64112,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455707,""rx_ms"":6593277,""recv_count"":64693,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.609","236.008","cane","4125577512","","37.0","127.0","0.0","0.0","14947","{""type"":""cane"",""node_id"":4125577512,""seq"":14947,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514725,""rx_ms"":6593291,""recv_count"":34265,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.688","236.087","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64113","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64113,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455808,""rx_ms"":6593377,""recv_count"":64694,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.709","236.108","cane","4125577512","","37.0","127.0","0.0","0.0","14948","{""type"":""cane"",""node_id"":4125577512,""seq"":14948,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514826,""rx_ms"":6593391,""recv_count"":34266,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.789","236.188","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64114","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64114,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6455909,""rx_ms"":6593478,""recv_count"":64695,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.810","236.209","cane","4125577512","","37.0","127.0","0.0","0.0","14949","{""type"":""cane"",""node_id"":4125577512,""seq"":14949,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1514926,""rx_ms"":6593492,""recv_count"":34267,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.891","236.290","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64115","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64115,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456010,""rx_ms"":6593580,""recv_count"":64696,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797151.912","236.311","cane","4125577512","","37.0","127.0","0.0","0.0","14950","{""type"":""cane"",""node_id"":4125577512,""seq"":14950,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515027,""rx_ms"":6593592,""recv_count"":34268,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797151.994","236.392","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64116","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64116,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456112,""rx_ms"":6593682,""recv_count"":64697,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.014","236.413","cane","4125577512","","37.0","127.0","0.0","0.0","14951","{""type"":""cane"",""node_id"":4125577512,""seq"":14951,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515129,""rx_ms"":6593695,""recv_count"":34269,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.097","236.496","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64117","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64117,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456213,""rx_ms"":6593782,""recv_count"":64698,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.116","236.515","cane","4125577512","","37.0","127.0","0.0","0.0","14952","{""type"":""cane"",""node_id"":4125577512,""seq"":14952,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515231,""rx_ms"":6593796,""recv_count"":34270,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.195","236.594","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64118","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64118,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456314,""rx_ms"":6593884,""recv_count"":64699,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.216","236.614","cane","4125577512","","37.0","127.0","0.0","0.0","14953","{""type"":""cane"",""node_id"":4125577512,""seq"":14953,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515331,""rx_ms"":6593896,""recv_count"":34271,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.296","236.695","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64119","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64119,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456416,""rx_ms"":6593985,""recv_count"":64700,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.317","236.716","cane","4125577512","","37.0","127.0","0.0","0.0","14954","{""type"":""cane"",""node_id"":4125577512,""seq"":14954,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515432,""rx_ms"":6593998,""recv_count"":34272,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.398","236.797","vehicle","2882630492","","37.0","127.000031","0.42","90.0","64120","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64120,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456518,""rx_ms"":6594087,""recv_count"":64701,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.419","236.818","cane","4125577512","","37.0","127.0","0.0","0.0","14955","{""type"":""cane"",""node_id"":4125577512,""seq"":14955,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1515534,""rx_ms"":6594103,""recv_count"":34273,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.502","236.901","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64121","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64121,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456619,""rx_ms"":6594190,""recv_count"":64702,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797152.522","236.921","cane","4125577512","","37.0","127.0","0.0","0.0","14956","{""type"":""cane"",""node_id"":4125577512,""seq"":14956,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1515638,""rx_ms"":6594203,""recv_count"":34274,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797152.608","237.007","vehicle","2882630492","","37.0","127.000038","0.42","90.0","64122","{""type"":""vehicle"",""node_id"":2882630492,""seq"":64122,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6456720,""rx_ms"":6594290,""recv_count"":64703,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
