wall_time,elapsed_s,gap_s,type,seq,rssi,distance_m,ttc_s,node_risk,computed_risk,vehicle_risk,cane_risk,final_risk,reason,raw
1782982985.841,6.395,0.020,cane,20960,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20960, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2123996, ""rx_ms"": 3572614, ""recv_count"": 34675, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982985.922,6.476,0.080,vehicle,34799,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34799, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3523958, ""rx_ms"": 3572700, ""recv_count"": 34800, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982985.942,6.496,0.020,cane,20961,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20961, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124096, ""rx_ms"": 3572717, ""recv_count"": 34676, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.023,6.577,0.081,vehicle,34800,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34800, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524059, ""rx_ms"": 3572801, ""recv_count"": 34801, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.043,6.597,0.020,cane,20962,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20962, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124196, ""rx_ms"": 3572818, ""recv_count"": 34677, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.124,6.678,0.081,vehicle,34801,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34801, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524160, ""rx_ms"": 3572902, ""recv_count"": 34802, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.145,6.698,0.020,cane,20963,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20963, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124296, ""rx_ms"": 3572915, ""recv_count"": 34678, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.226,6.780,0.081,vehicle,34802,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34802, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524262, ""rx_ms"": 3573004, ""recv_count"": 34803, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.246,6.800,0.020,cane,20964,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20964, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124397, ""rx_ms"": 3573017, ""recv_count"": 34679, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.328,6.882,0.082,vehicle,34803,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34803, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524364, ""rx_ms"": 3573106, ""recv_count"": 34804, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.348,6.902,0.020,cane,20965,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20965, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124499, ""rx_ms"": 3573119, ""recv_count"": 34680, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.430,6.984,0.081,vehicle,34804,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34804, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524466, ""rx_ms"": 3573208, ""recv_count"": 34805, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.450,7.004,0.020,cane,20966,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20966, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124601, ""rx_ms"": 3573223, ""recv_count"": 34681, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.531,7.085,0.081,vehicle,34805,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34805, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524567, ""rx_ms"": 3573309, ""recv_count"": 34806, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.551,7.105,0.020,cane,20967,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20967, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124703, ""rx_ms"": 3573323, ""recv_count"": 34682, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.632,7.186,0.081,vehicle,34806,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34806, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524668, ""rx_ms"": 3573410, ""recv_count"": 34807, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.652,7.206,0.020,cane,20968,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20968, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124804, ""rx_ms"": 3573425, ""recv_count"": 34683, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.735,7.289,0.083,vehicle,34807,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34807, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524769, ""rx_ms"": 3573513, ""recv_count"": 34808, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.755,7.309,0.020,cane,20969,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20969, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2124905, ""rx_ms"": 3573528, ""recv_count"": 34684, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.835,7.389,0.080,vehicle,34808,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34808, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524870, ""rx_ms"": 3573613, ""recv_count"": 34809, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.855,7.409,0.020,cane,20970,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20970, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125008, ""rx_ms"": 3573626, ""recv_count"": 34685, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982986.935,7.488,0.079,vehicle,34809,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34809, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000031, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3524971, ""rx_ms"": 3573713, ""recv_count"": 34810, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982986.955,7.509,0.020,cane,20971,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20971, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125108, ""rx_ms"": 3573726, ""recv_count"": 34686, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.038,7.592,0.083,vehicle,34810,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34810, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525073, ""rx_ms"": 3573816, ""recv_count"": 34811, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.058,7.612,0.020,cane,20972,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20972, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125208, ""rx_ms"": 3573829, ""recv_count"": 34687, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.138,7.692,0.079,vehicle,34811,-12,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34811, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 3, ""tx_ms"": 3525174, ""rx_ms"": 3573916, ""recv_count"": 34812, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.158,7.712,0.020,cane,20973,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20973, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125311, ""rx_ms"": 3573931, ""recv_count"": 34688, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.240,7.794,0.082,vehicle,34812,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34812, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525275, ""rx_ms"": 3574018, ""recv_count"": 34813, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.260,7.814,0.020,cane,20974,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20974, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125411, ""rx_ms"": 3574031, ""recv_count"": 34689, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.342,7.896,0.082,vehicle,34813,-12,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34813, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525377, ""rx_ms"": 3574120, ""recv_count"": 34814, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.362,7.916,0.020,cane,20975,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20975, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125513, ""rx_ms"": 3574133, ""recv_count"": 34690, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.444,7.998,0.082,vehicle,34814,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34814, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525478, ""rx_ms"": 3574222, ""recv_count"": 34815, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.464,8.018,0.020,cane,20976,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20976, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125615, ""rx_ms"": 3574235, ""recv_count"": 34691, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.547,8.101,0.083,vehicle,34815,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34815, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525579, ""rx_ms"": 3574325, ""recv_count"": 34816, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.567,8.121,0.020,cane,20977,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20977, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125717, ""rx_ms"": 3574337, ""recv_count"": 34692, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.644,8.197,0.077,vehicle,34816,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34816, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525680, ""rx_ms"": 3574422, ""recv_count"": 34817, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.664,8.218,0.020,cane,20978,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20978, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125820, ""rx_ms"": 3574438, ""recv_count"": 34693, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.745,8.299,0.081,vehicle,34817,-12,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34817, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525781, ""rx_ms"": 3574523, ""recv_count"": 34818, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.765,8.319,0.020,cane,20979,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20979, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2125920, ""rx_ms"": 3574539, ""recv_count"": 34694, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.846,8.399,0.080,vehicle,34818,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34818, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525882, ""rx_ms"": 3574624, ""recv_count"": 34819, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.866,8.420,0.020,cane,20980,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20980, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126020, ""rx_ms"": 3574638, ""recv_count"": 34695, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982987.947,8.500,0.081,vehicle,34819,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34819, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3525983, ""rx_ms"": 3574725, ""recv_count"": 34820, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982987.967,8.521,0.020,cane,20981,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20981, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126120, ""rx_ms"": 3574738, ""recv_count"": 34696, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.049,8.603,0.082,vehicle,34820,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34820, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526085, ""rx_ms"": 3574827, ""recv_count"": 34821, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.069,8.623,0.020,cane,20982,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20982, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126220, ""rx_ms"": 3574839, ""recv_count"": 34697, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.150,8.703,0.081,vehicle,34821,-11,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34821, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526186, ""rx_ms"": 3574928, ""recv_count"": 34822, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.170,8.724,0.020,cane,20983,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20983, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126322, ""rx_ms"": 3574940, ""recv_count"": 34698, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.252,8.805,0.082,vehicle,34822,-9,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34822, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526288, ""rx_ms"": 3575030, ""recv_count"": 34823, ""lost_count"": 0, ""rssi"": -9, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.272,8.826,0.020,cane,20984,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20984, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126423, ""rx_ms"": 3575043, ""recv_count"": 34699, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.354,8.907,0.082,vehicle,34823,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34823, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526390, ""rx_ms"": 3575132, ""recv_count"": 34824, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.374,8.928,0.020,cane,20985,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20985, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126525, ""rx_ms"": 3575144, ""recv_count"": 34700, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.455,9.008,0.081,vehicle,34824,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34824, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526491, ""rx_ms"": 3575233, ""recv_count"": 34825, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.475,9.029,0.020,cane,20986,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20986, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126627, ""rx_ms"": 3575245, ""recv_count"": 34701, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982988.557,9.110,0.082,vehicle,34825,-10,-,-,0,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34825, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000023, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 0, ""tx_ms"": 3526593, ""rx_ms"": 3575335, ""recv_count"": 34826, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982988.577,9.131,0.020,cane,20987,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 20987, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2126728, ""rx_ms"": 3575347, ""recv_count"": 34702, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
