rx_wall,node_id,distance_m,closing_mps,ttc_s,risk_level,reason,sent
1782723688.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.819,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723688.919,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.019,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.719,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723689.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.021,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.819,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723690.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.519,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.619,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723691.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.320,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723692.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.220,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723693.921,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.619,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.820,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723694.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.119,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723695.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.219,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723696.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.419,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.519,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723697.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.021,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.719,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723698.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.223,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.424,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.621,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723699.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723700.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723701.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.119,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723702.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.119,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.219,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723703.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.218,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723704.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.219,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.318,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.819,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723705.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.119,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.821,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723706.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723707.920,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723708.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.619,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723709.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.022,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.321,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.419,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723710.919,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.221,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723711.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.220,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.518,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723712.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.118,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.718,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723713.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723714.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.219,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.620,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723715.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723716.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723717.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.418,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723718.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.620,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723719.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.018,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.618,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723720.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723721.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723722.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.417,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.517,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.717,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723723.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.017,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.216,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.617,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.817,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723724.917,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.019,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.117,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.217,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.416,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723725.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
