시각,경과초,노드,항목,값
14:45:10,4.14,지팡이,GPS재기준,1
14:45:10,4.15,지팡이,차량수신,12218
14:45:11,4.54,차량,위험,0
14:45:11,4.56,차량,GPS유효,1
14:45:11,4.57,차량,위도,37.496974
14:45:11,4.58,차량,경도,126.957886
14:45:11,4.59,차량,속도,0.13
14:45:11,4.59,차량,방향,0.0
14:45:11,4.60,차량,가속도,"-1.40,1.27,9.54"
14:45:11,4.61,차량,자이로,"1.5,-1.3,-1.9"
14:45:11,4.61,차량,충격값,0.01
14:45:11,4.62,차량,송신,15862
14:45:11,4.63,차량,지팡이수신,15595
14:45:11,4.63,차량,GPS위성,4
14:45:11,4.64,차량,GPS_HDOP,2.50
14:45:11,4.64,차량,원시위도,37.496975
14:45:11,4.65,차량,원시경도,126.957887
14:45:11,4.65,차량,GPS채택,1658
14:45:11,4.66,차량,GPS이상치거부,4
14:45:11,4.66,차량,GPS품질거부,223
14:45:11,4.67,차량,GPS재기준,1
14:45:11,4.67,차량,위험송신,15595
14:45:11,5.06,지팡이,위험,0
14:45:11,5.07,지팡이,GPS유효,1
14:45:11,5.08,지팡이,위도,37.496819
14:45:11,5.09,지팡이,경도,126.957916
14:45:11,5.10,지팡이,속도,0.19
14:45:11,5.11,지팡이,방향,34.4
14:45:11,5.11,지팡이,가속도,"-1.81,3.22,9.09"
14:45:11,5.12,지팡이,송신,12575
14:45:11,5.13,지팡이,GPS위성,7
14:45:11,5.13,지팡이,GPS_HDOP,1.43
14:45:11,5.14,지팡이,원시위도,37.496819
14:45:11,5.15,지팡이,원시경도,126.957917
14:45:11,5.15,지팡이,GPS채택,1684
14:45:11,5.16,지팡이,GPS이상치거부,3
14:45:11,5.16,지팡이,GPS품질거부,24
14:45:11,5.17,지팡이,GPS재기준,1
14:45:11,5.17,지팡이,차량수신,12228
14:45:12,5.56,차량,위험,0
14:45:12,5.57,차량,GPS유효,1
14:45:12,5.58,차량,위도,37.496974
14:45:12,5.59,차량,경도,126.957884
14:45:12,5.60,차량,속도,0.13
14:45:12,5.61,차량,방향,0.0
14:45:12,5.62,차량,가속도,"-1.51,1.16,9.50"
14:45:12,5.62,차량,자이로,"2.3,0.4,1.2"
14:45:12,5.63,차량,충격값,0.17
14:45:12,5.63,차량,송신,15872
14:45:12,5.64,차량,지팡이수신,15604
14:45:12,5.65,차량,GPS위성,4
14:45:12,5.65,차량,GPS_HDOP,2.50
14:45:12,5.66,차량,원시위도,37.496973
14:45:12,5.66,차량,원시경도,126.957883
14:45:12,5.67,차량,GPS채택,1660
14:45:12,5.67,차량,GPS이상치거부,4
14:45:12,5.68,차량,GPS품질거부,223
14:45:12,5.68,차량,GPS재기준,1
14:45:12,5.69,차량,위험송신,15604
14:45:12,5.97,지팡이,위험,0
14:45:12,5.98,지팡이,GPS유효,1
14:45:12,5.99,지팡이,위도,37.496822
14:45:12,6.00,지팡이,경도,126.957924
14:45:12,6.01,지팡이,속도,0.24
14:45:12,6.01,지팡이,방향,34.4
14:45:12,6.02,지팡이,가속도,"-1.62,3.18,9.06"
14:45:12,6.03,지팡이,송신,12584
14:45:12,6.03,지팡이,GPS위성,7
14:45:12,6.04,지팡이,GPS_HDOP,1.43
14:45:12,6.04,지팡이,원시위도,37.496823
14:45:12,6.05,지팡이,원시경도,126.957930
14:45:12,6.06,지팡이,GPS채택,1686
14:45:12,6.06,지팡이,GPS이상치거부,3
14:45:12,6.07,지팡이,GPS품질거부,24
14:45:12,6.07,지팡이,GPS재기준,1
14:45:12,6.08,지팡이,차량수신,12238
14:45:13,6.56,차량,위험,0
14:45:13,6.57,차량,GPS유효,1
14:45:13,6.59,차량,위도,37.496969
14:45:13,6.60,차량,경도,126.957882
14:45:13,6.60,차량,속도,0.27
14:45:13,6.61,차량,방향,0.0
14:45:13,6.62,차량,가속도,"-1.43,1.22,9.44"
14:45:13,6.63,차량,자이로,"-0.8,1.1,-5.1"
14:45:13,6.63,차량,충격값,0.12
14:45:13,6.64,차량,송신,15881
14:45:13,6.65,차량,지팡이수신,15614
14:45:13,6.65,차량,GPS위성,4
14:45:13,6.66,차량,GPS_HDOP,2.50
14:45:13,6.66,차량,원시위도,37.496968
14:45:13,6.67,차량,원시경도,126.957882
14:45:13,6.67,차량,GPS채택,1662
14:45:13,6.68,차량,GPS이상치거부,4
14:45:13,6.68,차량,GPS품질거부,223
14:45:13,6.69,차량,GPS재기준,1
14:45:13,6.69,차량,위험송신,15614
14:45:13,6.97,지팡이,위험,0
14:45:13,6.98,지팡이,GPS유효,1
14:45:13,6.99,지팡이,위도,37.496826
14:45:13,7.00,지팡이,경도,126.957939
14:45:13,7.01,지팡이,속도,0.25
14:45:13,7.02,지팡이,방향,34.4
14:45:13,7.02,지팡이,가속도,"-1.71,3.06,9.03"
14:45:13,7.03,지팡이,송신,12594
14:45:13,7.04,지팡이,GPS위성,7
14:45:13,7.04,지팡이,GPS_HDOP,1.43
14:45:13,7.05,지팡이,원시위도,37.496828
14:45:13,7.05,지팡이,원시경도,126.957939
14:45:13,7.06,지팡이,GPS채택,1688
14:45:13,7.06,지팡이,GPS이상치거부,3
14:45:13,7.07,지팡이,GPS품질거부,24
14:45:13,7.07,지팡이,GPS재기준,1
14:45:13,7.08,지팡이,차량수신,12247
14:45:14,7.58,차량,위험,0
14:45:14,7.60,차량,GPS유효,1
14:45:14,7.61,차량,위도,37.496967
14:45:14,7.62,차량,경도,126.957881
14:45:14,7.63,차량,속도,0.33
14:45:14,7.63,차량,방향,0.0
14:45:14,7.64,차량,가속도,"-1.45,1.29,9.53"
14:45:14,7.65,차량,자이로,"0.2,-0.2,0.9"
14:45:14,7.65,차량,충격값,0.03
14:45:14,7.66,차량,송신,15891
14:45:14,7.67,차량,지팡이수신,15624
14:45:14,7.67,차량,GPS위성,4
14:45:14,7.68,차량,GPS_HDOP,2.50
14:45:14,7.68,차량,원시위도,37.496968
14:45:14,7.69,차량,원시경도,126.957882
14:45:14,7.69,차량,GPS채택,1663
14:45:14,7.70,차량,GPS이상치거부,4
14:45:14,7.70,차량,GPS품질거부,223
14:45:14,7.71,차량,GPS재기준,1
14:45:14,7.71,차량,위험송신,15624
14:45:14,8.00,지팡이,위험,0
14:45:14,8.01,지팡이,GPS유효,1
14:45:14,8.03,지팡이,위도,37.496830
14:45:14,8.03,지팡이,경도,126.957947
14:45:14,8.04,지팡이,속도,0.23
14:45:14,8.05,지팡이,방향,34.4
14:45:14,8.06,지팡이,가속도,"-1.64,3.07,8.98"
14:45:14,8.06,지팡이,송신,12604
14:45:14,8.07,지팡이,GPS위성,6
