시각,경과초,노드,항목,값
15:04:33,11.12,차량,원시경도,126.958053
15:04:33,11.13,차량,GPS채택,3440
15:04:33,11.13,차량,GPS이상치거부,4
15:04:33,11.14,차량,GPS품질거부,350
15:04:33,11.14,차량,GPS재기준,1
15:04:33,11.15,차량,위험송신,26353
15:04:33,11.80,지팡이,위험,1
15:04:33,11.81,지팡이,GPS유효,1
15:04:33,11.82,지팡이,위도,37.496616
15:04:33,11.83,지팡이,경도,126.957878
15:04:33,11.84,지팡이,속도,0.40
15:04:33,11.84,지팡이,방향,279.3
15:04:33,11.85,지팡이,가속도,"3.60,4.57,14.81"
15:04:33,11.86,지팡이,송신,23899
15:04:33,11.86,지팡이,GPS위성,8
15:04:33,11.87,지팡이,GPS_HDOP,1.07
15:04:33,11.87,지팡이,원시위도,37.496617
15:04:33,11.88,지팡이,원시경도,126.957880
15:04:33,11.88,지팡이,GPS채택,4004
15:04:33,11.89,지팡이,GPS이상치거부,3
15:04:33,11.89,지팡이,GPS품질거부,28
15:04:33,11.90,지팡이,GPS재기준,1
15:04:33,11.90,지팡이,차량수신,22582
15:04:35,13.02,차량,위험,0
15:04:35,13.03,차량,GPS유효,1
15:04:35,13.04,차량,위도,37.496626
15:04:35,13.05,차량,경도,126.958079
15:04:35,13.06,차량,속도,0.87
15:04:35,13.07,차량,방향,44.6
15:04:35,13.07,차량,가속도,"0.78,-2.83,0.11"
15:04:35,13.08,차량,자이로,"-0.9,-44.3,23.6"
15:04:35,13.09,차량,충격값,9.84
15:04:35,13.09,차량,송신,27092
15:04:35,13.10,차량,지팡이수신,26372
15:04:35,13.10,차량,GPS위성,5
15:04:35,13.11,차량,GPS_HDOP,1.60
15:04:35,13.11,차량,원시위도,37.496622
15:04:35,13.12,차량,원시경도,126.958075
15:04:35,13.12,차량,GPS채택,3444
15:04:35,13.12,차량,GPS이상치거부,4
15:04:35,13.13,차량,GPS품질거부,350
15:04:35,13.13,차량,GPS재기준,1
15:04:35,13.14,차량,위험송신,26372
15:04:37,15.10,차량,위험,0
15:04:37,15.12,차량,GPS유효,1
15:04:37,15.13,차량,위도,37.496628
15:04:37,15.13,차량,경도,126.958090
15:04:37,15.14,차량,속도,0.43
15:04:37,15.15,차량,방향,44.2
15:04:37,15.16,차량,가속도,"5.26,0.95,4.28"
15:04:37,15.16,차량,자이로,"16.6,18.1,0.2"
15:04:37,15.17,차량,충격값,7.73
15:04:37,15.17,차량,송신,27111
15:04:37,15.18,차량,지팡이수신,26392
15:04:37,15.18,차량,GPS위성,5
15:04:37,15.19,차량,GPS_HDOP,1.60
15:04:37,15.19,차량,원시위도,37.496627
15:04:37,15.20,차량,원시경도,126.958088
15:04:37,15.20,차량,GPS채택,3448
15:04:37,15.21,차량,GPS이상치거부,4
15:04:37,15.21,차량,GPS품질거부,350
15:04:37,15.21,차량,GPS재기준,1
15:04:37,15.22,차량,위험송신,26392
15:04:37,15.81,지팡이,위험,1
15:04:37,15.82,지팡이,GPS유효,1
15:04:37,15.83,지팡이,위도,37.496632
15:04:37,15.84,지팡이,경도,126.957878
15:04:37,15.85,지팡이,속도,0.05
15:04:37,15.86,지팡이,방향,279.3
15:04:37,15.86,지팡이,가속도,"-4.66,0.81,2.94"
15:04:37,15.87,지팡이,송신,23939
15:04:37,15.88,지팡이,GPS위성,9
15:04:37,15.88,지팡이,GPS_HDOP,1.07
15:04:37,15.89,지팡이,원시위도,37.496634
15:04:37,15.89,지팡이,원시경도,126.957878
15:04:37,15.90,지팡이,GPS채택,4012
15:04:37,15.90,지팡이,GPS이상치거부,3
15:04:37,15.91,지팡이,GPS품질거부,28
15:04:37,15.91,지팡이,GPS재기준,1
15:04:37,15.91,지팡이,차량수신,22620
