시각,경과초,노드,항목,값
15:03:54,16.17,지팡이,차량수신,22253
15:03:56,18.08,지팡이,위험,0
15:03:56,18.09,지팡이,GPS유효,1
15:03:56,18.10,지팡이,위도,37.496578
15:03:56,18.11,지팡이,경도,126.957886
15:03:56,18.11,지팡이,속도,0.21
15:03:56,18.12,지팡이,방향,278.3
15:03:56,18.13,지팡이,가속도,"-1.81,3.19,8.97"
15:03:56,18.13,지팡이,송신,23537
15:03:56,18.14,지팡이,GPS위성,9
15:03:56,18.14,지팡이,GPS_HDOP,1.03
15:03:56,18.15,지팡이,원시위도,37.496581
15:03:56,18.15,지팡이,원시경도,126.957886
15:03:56,18.16,지팡이,GPS채택,3930
15:03:56,18.16,지팡이,GPS이상치거부,3
15:03:56,18.17,지팡이,GPS품질거부,28
15:03:56,18.17,지팡이,GPS재기준,1
15:03:56,18.18,지팡이,차량수신,22271
